item,itemLabel,insee,pop,area,popDate
http://www.wikidata.org/entity/Q1001463,Digosville,50162,1511,9.27,2015-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1000132,Courboin,02223,301,14.07,2022-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1001485,Aumeville-Lestre,50022,114,2.44,2017-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1001485,Aumeville-Lestre,50022,112,2.44,2018-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1001463,Digosville,50162,1546,9.27,2017-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1001485,Aumeville-Lestre,50022,112,2.44,2019-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1001463,Digosville,50162,1572,9.27,2018-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1001513,La Baleine,50028,94,4.13,2011-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1001485,Aumeville-Lestre,50022,110,2.44,2020-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1001463,Digosville,50162,1598,9.27,2019-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1001495,Les Cresnays,50152,253,9.78,2011-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1001485,Aumeville-Lestre,50022,117,2.44,2021-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1001463,Digosville,50162,1623,9.27,2020-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1001513,La Baleine,50028,96,4.13,2013-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1001473,Agon-Coutainville,50003,2723,12.35,1999-03-08T00:00:00Z
http://www.wikidata.org/entity/Q1001485,Aumeville-Lestre,50022,125,2.44,2022-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1001463,Digosville,50162,1638,9.27,2021-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1001495,Les Cresnays,50152,244,9.78,2013-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1001463,Digosville,50162,1665,9.27,2022-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1001513,La Baleine,50028,92,4.13,2015-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1001495,Les Cresnays,50152,236,9.78,2015-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1001513,La Baleine,50028,93,4.13,2016-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1001495,Les Cresnays,50152,232,9.78,2016-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1001495,Les Cresnays,50152,236,9.78,2016-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1001513,La Baleine,50028,91,4.13,2017-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1001495,Les Cresnays,50152,230,9.78,2017-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1001513,La Baleine,50028,96,4.13,2018-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1001576,Averdoingt,62061,294,8.33,2018-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1001576,Averdoingt,62061,292,8.33,2019-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1001576,Averdoingt,62061,293,8.33,2020-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1001576,Averdoingt,62061,291,8.33,2021-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1001576,Averdoingt,62061,293,8.33,2022-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1001535,Crosville-sur-Douve,50156,67,4.06,1982-03-04T00:00:00Z
http://www.wikidata.org/entity/Q1001582,Batz-sur-Mer,44010,2988,9.27,1866-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1001560,Bailleul-aux-Cornailles,62070,274,6.82,2013-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1001535,Crosville-sur-Douve,50156,48,4.06,1990-03-05T00:00:00Z
http://www.wikidata.org/entity/Q1001560,Bailleul-aux-Cornailles,62070,264,6.82,2015-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1001582,Batz-sur-Mer,44010,3003,9.27,1861-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1001560,Bailleul-aux-Cornailles,62070,264,6.82,2016-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1001560,Bailleul-aux-Cornailles,62070,263,6.82,2017-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1001560,Bailleul-aux-Cornailles,62070,262,6.82,2018-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1001560,Bailleul-aux-Cornailles,62070,260,6.82,2019-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1001560,Bailleul-aux-Cornailles,62070,263,6.82,2020-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1001582,Batz-sur-Mer,44010,2938,9.27,1856-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1001560,Bailleul-aux-Cornailles,62070,265,6.82,2021-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1001560,Bailleul-aux-Cornailles,62070,267,6.82,2022-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1001535,Crosville-sur-Douve,50156,58,4.06,1999-03-08T00:00:00Z
http://www.wikidata.org/entity/Q1001582,Batz-sur-Mer,44010,3834,9.27,1851-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1001535,Crosville-sur-Douve,50156,64,4.06,2006-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1001582,Batz-sur-Mer,44010,3616,9.27,1846-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1001535,Crosville-sur-Douve,50156,61,4.06,2011-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1001582,Batz-sur-Mer,44010,3597,9.27,1841-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1001535,Crosville-sur-Douve,50156,62,4.06,2013-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1001535,Crosville-sur-Douve,50156,63,4.06,2015-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1001535,Crosville-sur-Douve,50156,63,4.06,2016-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1001535,Crosville-sur-Douve,50156,63,4.06,2017-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1001582,Batz-sur-Mer,44010,3649,9.27,1836-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1001535,Crosville-sur-Douve,50156,64,4.06,2018-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1001535,Crosville-sur-Douve,50156,66,4.06,2019-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1001582,Batz-sur-Mer,44010,2277,9.27,1968-03-01T00:00:00Z
http://www.wikidata.org/entity/Q1001535,Crosville-sur-Douve,50156,65,4.06,2020-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1001582,Batz-sur-Mer,44010,2277,9.27,1968-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1001535,Crosville-sur-Douve,50156,63,4.06,2021-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1001535,Crosville-sur-Douve,50156,62,4.06,2022-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1001582,Batz-sur-Mer,44010,3643,9.27,1831-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1001582,Batz-sur-Mer,44010,2236,9.27,1975-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1001582,Batz-sur-Mer,44010,2236,9.27,1975-02-20T00:00:00Z
http://www.wikidata.org/entity/Q1001582,Batz-sur-Mer,44010,2288,9.27,1962-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1001582,Batz-sur-Mer,44010,3350,9.27,1821-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1001582,Batz-sur-Mer,44010,2181,9.27,1954-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1001582,Batz-sur-Mer,44010,2284,9.27,1946-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1001547,Hambye,50228,1558,29.57,1968-03-01T00:00:00Z
http://www.wikidata.org/entity/Q1001547,Hambye,50228,1318,29.57,1975-02-20T00:00:00Z
http://www.wikidata.org/entity/Q1001582,Batz-sur-Mer,44010,3222,9.27,1806-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1001582,Batz-sur-Mer,44010,3049,9.27,1999-03-08T00:00:00Z
http://www.wikidata.org/entity/Q1001582,Batz-sur-Mer,44010,1776,9.27,1936-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1001582,Batz-sur-Mer,44010,3254,9.27,1800-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1001582,Batz-sur-Mer,44010,3206,9.27,2004-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1001547,Hambye,50228,1241,29.57,1982-03-04T00:00:00Z
http://www.wikidata.org/entity/Q1001582,Batz-sur-Mer,44010,3217,9.27,2006-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1001582,Batz-sur-Mer,44010,1841,9.27,1931-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1001582,Batz-sur-Mer,44010,3089,9.27,2009-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1001582,Batz-sur-Mer,44010,3030,9.27,2012-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1001582,Batz-sur-Mer,44010,3055,9.27,2011-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1001582,Batz-sur-Mer,44010,3346,9.27,1793-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1001547,Hambye,50228,1218,29.57,1990-03-05T00:00:00Z
http://www.wikidata.org/entity/Q1001582,Batz-sur-Mer,44010,2974,9.27,2015-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1001582,Batz-sur-Mer,44010,3037,9.27,2016-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1001582,Batz-sur-Mer,44010,2906,9.27,2017-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1001582,Batz-sur-Mer,44010,2865,9.27,2018-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1001582,Batz-sur-Mer,44010,1904,9.27,1921-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1001582,Batz-sur-Mer,44010,2824,9.27,2019-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1001582,Batz-sur-Mer,44010,2822,9.27,2020-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1001523,Beaucoudray,50039,131,4.7,1982-03-04T00:00:00Z
http://www.wikidata.org/entity/Q1001582,Batz-sur-Mer,44010,2823,9.27,2021-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1001547,Hambye,50228,1121,29.57,1999-03-08T00:00:00Z
http://www.wikidata.org/entity/Q1001582,Batz-sur-Mer,44010,2799,9.27,2022-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1001547,Hambye,50228,1151,29.57,2006-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1001582,Batz-sur-Mer,44010,2248,9.27,1911-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1001547,Hambye,50228,1193,29.57,2011-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1001582,Batz-sur-Mer,44010,2442,9.27,1906-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1001547,Hambye,50228,1182,29.57,2013-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1001582,Batz-sur-Mer,44010,2420,9.27,1901-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1001547,Hambye,50228,1154,29.57,2015-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1001547,Hambye,50228,1150,29.57,2017-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1001547,Hambye,50228,1185,29.57,2016-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1001547,Hambye,50228,1127,29.57,2018-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1001547,Hambye,50228,1105,29.57,2019-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1001547,Hambye,50228,1082,29.57,2020-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1001547,Hambye,50228,1077,29.57,2021-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1001582,Batz-sur-Mer,44010,2506,9.27,1896-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1001547,Hambye,50228,1077,29.57,2022-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1001582,Batz-sur-Mer,44010,2569,9.27,1891-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1001523,Beaucoudray,50039,156,4.7,2011-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1001523,Beaucoudray,50039,152,4.7,2013-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1001582,Batz-sur-Mer,44010,2651,9.27,1886-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1001523,Beaucoudray,50039,132,4.7,2017-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1001523,Beaucoudray,50039,131,4.7,2018-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1001582,Batz-sur-Mer,44010,2726,9.27,1881-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1001523,Beaucoudray,50039,133,4.7,2021-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1001535,Crosville-sur-Douve,50156,95,4.06,1968-03-01T00:00:00Z
http://www.wikidata.org/entity/Q1001576,Averdoingt,62061,285,8.33,2013-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1001576,Averdoingt,62061,290,8.33,2015-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1001535,Crosville-sur-Douve,50156,77,4.06,1975-02-20T00:00:00Z
http://www.wikidata.org/entity/Q1001576,Averdoingt,62061,298,8.33,2016-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1001582,Batz-sur-Mer,44010,2689,9.27,1876-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1001576,Averdoingt,62061,293,8.33,2017-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1001732,Béhagnies,62103,134,3.06,2020-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1001732,Béhagnies,62103,127,3.06,2021-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1001591,La Bernerie-en-Retz,44012,2611,6.09,2013-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1001732,Béhagnies,62103,121,3.06,2022-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1001582,Batz-sur-Mer,44010,2733,9.27,1872-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1001685,Marigny,50292,1668,10.31,1990-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1001591,La Bernerie-en-Retz,44012,2834,6.09,2015-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1001591,La Bernerie-en-Retz,44012,2993,6.09,2016-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1001591,La Bernerie-en-Retz,44012,2968,6.09,2017-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1001771,Airel,50004,526,10.17,1990-03-05T00:00:00Z
http://www.wikidata.org/entity/Q1001591,La Bernerie-en-Retz,44012,3016,6.09,2018-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1001591,La Bernerie-en-Retz,44012,3049,6.09,2019-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1001754,Donville-les-Bains,50165,3419,2.75,1968-03-01T00:00:00Z
http://www.wikidata.org/entity/Q1001591,La Bernerie-en-Retz,44012,3206,6.09,2020-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1001591,La Bernerie-en-Retz,44012,3364,6.09,2021-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1001591,La Bernerie-en-Retz,44012,3523,6.09,2022-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1001685,Marigny,50292,1872,10.31,1999-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1001754,Donville-les-Bains,50165,3495,2.75,1975-02-20T00:00:00Z
http://www.wikidata.org/entity/Q1001771,Airel,50004,486,10.17,1999-03-08T00:00:00Z
http://www.wikidata.org/entity/Q1001754,Donville-les-Bains,50165,3215,2.75,1982-03-04T00:00:00Z
http://www.wikidata.org/entity/Q1001685,Marigny,50292,2106,10.31,2008-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1001771,Airel,50004,511,10.17,2006-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1001685,Marigny,50292,2250,10.31,2013-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1001754,Donville-les-Bains,50165,3199,2.75,1990-03-05T00:00:00Z
http://www.wikidata.org/entity/Q1001771,Airel,50004,535,10.17,2011-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1001685,Marigny,50292,2325,10.31,2015-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1001685,Marigny,50292,2693,10.31,2016-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1001685,Marigny,50292,2346,10.31,2017-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1001771,Airel,50004,536,10.17,2015-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1001685,Marigny,50292,2356,10.31,2018-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1001771,Airel,50004,550,10.17,2018-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1001771,Airel,50004,549,10.17,2019-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1001754,Donville-les-Bains,50165,3351,2.75,1999-03-08T00:00:00Z
http://www.wikidata.org/entity/Q1001614,Aix-en-Issart,62018,268,10.1,2013-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1001771,Airel,50004,540,10.17,2021-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1001614,Aix-en-Issart,62018,266,10.1,2015-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1001614,Aix-en-Issart,62018,269,10.1,2016-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1001614,Aix-en-Issart,62018,263,10.1,2017-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1001614,Aix-en-Issart,62018,264,10.1,2018-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1001614,Aix-en-Issart,62018,267,10.1,2019-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1001754,Donville-les-Bains,50165,3309,2.75,2006-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1001614,Aix-en-Issart,62018,273,10.1,2020-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1001614,Aix-en-Issart,62018,270,10.1,2021-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1001614,Aix-en-Issart,62018,267,10.1,2022-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1001754,Donville-les-Bains,50165,3253,2.75,2011-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1001754,Donville-les-Bains,50165,3209,2.75,2013-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1001582,Batz-sur-Mer,44010,2590,9.27,1982-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1001582,Batz-sur-Mer,44010,2590,9.27,1982-03-04T00:00:00Z
http://www.wikidata.org/entity/Q1001754,Donville-les-Bains,50165,3152,2.75,2015-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1001754,Donville-les-Bains,50165,3293,2.75,2016-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1001754,Donville-les-Bains,50165,3166,2.75,2017-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1001754,Donville-les-Bains,50165,3138,2.75,2018-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1001754,Donville-les-Bains,50165,3109,2.75,2019-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1001754,Donville-les-Bains,50165,3081,2.75,2020-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1001754,Donville-les-Bains,50165,3103,2.75,2021-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1001692,Beauvoir,50042,433,14.29,1968-03-01T00:00:00Z
http://www.wikidata.org/entity/Q1001754,Donville-les-Bains,50165,3133,2.75,2022-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1001582,Batz-sur-Mer,44010,2734,9.27,1990-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1001582,Batz-sur-Mer,44010,2734,9.27,1990-03-05T00:00:00Z
http://www.wikidata.org/entity/Q1001582,Batz-sur-Mer,44010,3051,9.27,1999-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1001692,Beauvoir,50042,426,14.29,1990-03-05T00:00:00Z
http://www.wikidata.org/entity/Q1001747,Bourthes,62168,848,22.33,2013-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1001582,Batz-sur-Mer,44010,1892,9.27,1926-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1001747,Bourthes,62168,879,22.33,2015-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1001692,Beauvoir,50042,427,14.29,1999-03-08T00:00:00Z
http://www.wikidata.org/entity/Q1001747,Bourthes,62168,878,22.33,2016-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1001747,Bourthes,62168,853,22.33,2017-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1001747,Bourthes,62168,840,22.33,2018-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1001747,Bourthes,62168,845,22.33,2019-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1001747,Bourthes,62168,841,22.33,2020-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1001747,Bourthes,62168,842,22.33,2021-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1001692,Beauvoir,50042,422,14.29,2006-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1001747,Bourthes,62168,851,22.33,2022-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1001591,La Bernerie-en-Retz,44012,1683,6.09,1968-03-01T00:00:00Z
http://www.wikidata.org/entity/Q1001692,Beauvoir,50042,426,14.29,2011-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1001591,La Bernerie-en-Retz,44012,1735,6.09,1975-02-20T00:00:00Z
http://www.wikidata.org/entity/Q1001692,Beauvoir,50042,415,14.29,2013-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1001692,Beauvoir,50042,410,14.29,2015-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1001692,Beauvoir,50042,423,14.29,2016-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1001692,Beauvoir,50042,423,14.29,2017-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1001692,Beauvoir,50042,428,14.29,2018-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1001692,Beauvoir,50042,433,14.29,2019-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1001591,La Bernerie-en-Retz,44012,1799,6.09,1982-03-04T00:00:00Z
http://www.wikidata.org/entity/Q1001692,Beauvoir,50042,442,14.29,2020-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1001692,Beauvoir,50042,439,14.29,2021-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1001692,Beauvoir,50042,435,14.29,2022-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1001591,La Bernerie-en-Retz,44012,1828,6.09,1990-03-05T00:00:00Z
http://www.wikidata.org/entity/Q1001685,Marigny,50292,1196,10.31,1968-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1001591,La Bernerie-en-Retz,44012,2139,6.09,1999-03-08T00:00:00Z
http://www.wikidata.org/entity/Q1001685,Marigny,50292,1255,10.31,1975-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1001685,Marigny,50292,1125,10.31,1962-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1001732,Béhagnies,62103,112,3.06,2013-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1001685,Marigny,50292,1440,10.31,1982-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1001591,La Bernerie-en-Retz,44012,2499,6.09,2006-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1001732,Béhagnies,62103,114,3.06,2015-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1001732,Béhagnies,62103,122,3.06,2016-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1001732,Béhagnies,62103,126,3.06,2017-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1001732,Béhagnies,62103,128,3.06,2018-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1001732,Béhagnies,62103,130,3.06,2019-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1001591,La Bernerie-en-Retz,44012,2586,6.09,2011-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1001970,Haute-Goulaine,44071,5764,20.59,2017-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1001908,Gétigné,44063,3746,23.97,2020-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1001970,Haute-Goulaine,44071,5833,20.59,2018-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1001945,Château-Thébaud,44037,2983,17.64,2015-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1001945,Château-Thébaud,44037,3060,17.64,2018-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1001908,Gétigné,44063,3794,23.97,2022-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1001970,Haute-Goulaine,44071,5893,20.59,2019-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1001945,Château-Thébaud,44037,3182,17.64,2016-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1001945,Château-Thébaud,44037,3026,17.64,2017-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1001970,Haute-Goulaine,44071,5954,20.59,2020-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1001970,Haute-Goulaine,44071,5958,20.59,2021-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1001970,Haute-Goulaine,44071,5992,20.59,2022-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1001945,Château-Thébaud,44037,3164,17.64,2019-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1001945,Château-Thébaud,44037,3157,17.64,2020-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1001945,Château-Thébaud,44037,3147,17.64,2021-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1001945,Château-Thébaud,44037,3138,17.64,2022-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1001980,Corsept,44046,807,23.62,1968-03-01T00:00:00Z
http://www.wikidata.org/entity/Q1001771,Airel,50004,534,10.17,2013-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1001771,Airel,50004,544,10.17,2016-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1001771,Airel,50004,547,10.17,2017-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1001963,Corcoué-sur-Logne,44156,1029,50.39,1968-03-01T00:00:00Z
http://www.wikidata.org/entity/Q1001771,Airel,50004,552,10.17,2020-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1001963,Corcoué-sur-Logne,44156,1812,50.39,1975-02-20T00:00:00Z
http://www.wikidata.org/entity/Q1001771,Airel,50004,527,10.17,2022-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1001956,Conquereuil,44044,1048,32.87,1968-03-01T00:00:00Z
http://www.wikidata.org/entity/Q1001956,Conquereuil,44044,959,32.87,1975-02-20T00:00:00Z
http://www.wikidata.org/entity/Q1001963,Corcoué-sur-Logne,44156,1918,50.39,1982-03-04T00:00:00Z
http://www.wikidata.org/entity/Q1001980,Corsept,44046,1633,23.62,1990-03-05T00:00:00Z
http://www.wikidata.org/entity/Q1001956,Conquereuil,44044,929,32.87,1982-03-04T00:00:00Z
http://www.wikidata.org/entity/Q1001963,Corcoué-sur-Logne,44156,1959,50.39,1990-03-05T00:00:00Z
http://www.wikidata.org/entity/Q1001956,Conquereuil,44044,893,32.87,1990-03-05T00:00:00Z
http://www.wikidata.org/entity/Q1001963,Corcoué-sur-Logne,44156,1990,50.39,1999-03-08T00:00:00Z
http://www.wikidata.org/entity/Q1001980,Corsept,44046,2486,23.62,2006-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1001956,Conquereuil,44044,955,32.87,1999-03-08T00:00:00Z
